person,dept,eow,cause,cause_short,date,year,dept_name,state
Policeman George Fountain Carter,Martinsville Police Department, VA,EOW: Saturday, June 14, 1919,Cause of Death: Gunfire,Gunfire,14.06.19,1919,Martinsville Police Department,VA
Corporal Charles A. Giblin,New Orleans Police Department, LA,EOW: Sunday, June 15, 1919,Cause of Death: Gunfire,Gunfire,15.06.19,1919,New Orleans Police Department,LA
Patrolman Richard J. Burke,Chicago Police Department, IL,EOW: Monday, June 16, 1919,Cause of Death: Gunfire,Gunfire,16.06.19,1919,Chicago Police Department,IL
Patrolman Adolph F. Butterman,Boston Police Department, MA,EOW: Monday, June 16, 1919,Cause of Death: Gunfire,Gunfire,16.06.19,1919,Boston Police Department,MA
High Constable Joseph Wilson Norris,Altoona Police Department, PA,EOW: Wednesday, June 18, 1919,Cause of Death: Assault,Assault,18.06.19,1919,Altoona Police Department,PA
Deputy City Marshal Samuel Blundell,Vernon Police Department, CA,EOW: Saturday, June 21, 1919,Cause of Death: Gunfire,Gunfire,21.06.19,1919,Vernon Police Department,CA
Officer George Woessner,Minneapolis Police Department, MN,EOW: Tuesday, June 24, 1919,Cause of Death: Motorcycle accident,Motorcycle accident,24.06.19,1919,Minneapolis Police Department,MN
Patrolman J. M. Carmack,Kingsport Police Department, TN,EOW: Wednesday, June 25, 1919,Cause of Death: Gunfire,Gunfire,25.06.19,1919,Kingsport Police Department,TN
Sheriff Milton Harvey Stephens,Williamson County Sheriff's Department, TN,EOW: Friday, June 27, 1919,Cause of Death: Gunfire,Gunfire,27.06.19,1919,Williamson County Sheriff's Department,TN
Deputy Sheriff Edward E. Thompson,Schuyler County Sheriff's Department, IL,EOW: Tuesday, July 1, 1919,Cause of Death: Gunfire,Gunfire,01.07.19,1919,Schuyler County Sheriff's Department,IL
Patrolman Anthony J. Weiland,Blue Island Police Department, IL,EOW: Tuesday, July 1, 1919,Cause of Death: Gunfire,Gunfire,01.07.19,1919,Blue Island Police Department,IL
Police Officer John J. Lanahan,Baltimore City Police Department, MD,EOW: Thursday, July 3, 1919,Cause of Death: Gunfire,Gunfire,03.07.19,1919,Baltimore City Police Department,MD
Chief Deputy Bob C. Wilcox,Lake County Sheriff's Office, FL,EOW: Friday, July 4, 1919,Cause of Death: Gunfire,Gunfire,04.07.19,1919,Lake County Sheriff's Office,FL
Police Officer William H. Pottker,Oak Park Police Department, IL,EOW: Friday, July 4, 1919,Cause of Death: Struck by vehicle,Struck by vehicle,04.07.19,1919,Oak Park Police Department,IL
Sheriff Hendrix Rector,Greenville County Sheriff's Office, SC,EOW: Friday, July 4, 1919,Cause of Death: Gunfire,Gunfire,04.07.19,1919,Greenville County Sheriff's Office,SC
Officer John Francis Young,Minneapolis Police Department, MN,EOW: Sunday, July 13, 1919,Cause of Death: Gunfire,Gunfire,13.07.19,1919,Minneapolis Police Department,MN
Lieutenant William J. Smith,St. Louis Metropolitan Police Department, MO,EOW: Sunday, July 13, 1919,Cause of Death: Gunfire,Gunfire,13.07.19,1919,St. Louis Metropolitan Police Department,MO
Lieutenant Patrick J. Ryan,Newark Police Department, NJ,EOW: Wednesday, July 16, 1919,Cause of Death: Gunfire,Gunfire,16.07.19,1919,Newark Police Department,NJ
Deputy Marshal Ernest C. Gray,Willoughby Police Department, OH,EOW: Wednesday, July 16, 1919,Cause of Death: Gunfire,Gunfire,16.07.19,1919,Willoughby Police Department,OH
Patrolman Oscar T. Roper,Union City Police Department, TN,EOW: Wednesday, July 16, 1919,Cause of Death: Gunfire,Gunfire,16.07.19,1919,Union City Police Department,TN
Sheriff Fred O. Dawes,Vernon County Sheriff's Department, MO,EOW: Thursday, July 17, 1919,Cause of Death: Gunfire,Gunfire,17.07.19,1919,Vernon County Sheriff's Department,MO
State Constable J. Fletcher Bateman,South Carolina State Constable, SC,EOW: Friday, July 18, 1919,Cause of Death: Gunfire,Gunfire,18.07.19,1919,South Carolina State Constable,SC
Patrolman Herman A. Radel,Buffalo Police Department, NY,EOW: Saturday, July 19, 1919,Cause of Death: Automobile accident,Automobile accident,19.07.19,1919,Buffalo Police Department,NY
Patrolman Fred J. Pauley,Buffalo Police Department, NY,EOW: Saturday, July 19, 1919,Cause of Death: Automobile accident,Automobile accident,19.07.19,1919,Buffalo Police Department,NY
Sheriff John W. Sparks,Cullman County Sheriff's Department, AL,EOW: Sunday, July 20, 1919,Cause of Death: Gunfire,Gunfire,20.07.19,1919,Cullman County Sheriff's Department,AL
Patrolman John Middleton Starnes,Leavenworth Police Department, KS,EOW: Sunday, July 20, 1919,Cause of Death: Assault,Assault,20.07.19,1919,Leavenworth Police Department,KS
Detective Sergeant Harry Wilson,Metropolitan Police Department, DC,EOW: Monday, July 21, 1919,Cause of Death: Gunfire,Gunfire,21.07.19,1919,Metropolitan Police Department,DC
Constable William Layer,Madison County Constable's Office, KY,EOW: Monday, July 21, 1919,Cause of Death: Gunfire,Gunfire,21.07.19,1919,Madison County Constable's Office,KY
Home Defense Officer Isaac B. Halbfinger,Metropolitan Police Department, DC,EOW: Tuesday, July 22, 1919,Cause of Death: Gunfire,Gunfire,22.07.19,1919,Metropolitan Police Department,DC
Chief of Detectives James Garfield Britton,Sioux City Police Department, IA,EOW: Tuesday, July 22, 1919,Cause of Death: Gunfire,Gunfire,22.07.19,1919,Sioux City Police Department,IA
Detective Frank J. Murphy, Jr.,Omaha Police Department, NE,EOW: Wednesday, July 23, 1919,Cause of Death: Gunfire,Gunfire,23.07.19,1919,Omaha Police Department,NE
Detective Sergeant James Maher,New York City Police Department, NY,EOW: Sunday, July 27, 1919,Cause of Death: Gunfire,Gunfire,27.07.19,1919,New York City Police Department,NY
Patrolman Finlay Beaton,Superior Police Department, WI,EOW: Sunday, July 27, 1919,Cause of Death: Gunfire,Gunfire,27.07.19,1919,Superior Police Department,WI
Patrolman John W. Simpson,Chicago Police Department, IL,EOW: Monday, July 28, 1919,Cause of Death: Gunfire,Gunfire,28.07.19,1919,Chicago Police Department,IL
Officer William F. Byrd,Oklahoma City Police Department, OK,EOW: Saturday, August 2, 1919,Cause of Death: Gunfire,Gunfire,02.08.19,1919,Oklahoma City Police Department,OK
Detective Paul Gottfried,St. Paul Police Department, MN,EOW: Sunday, August 3, 1919,Cause of Death: Gunfire,Gunfire,03.08.19,1919,St. Paul Police Department,MN
Deputy Sheriff Robert Lloyd Cloaninger,Iredell County Sheriff's Office, NC,EOW: Sunday, August 3, 1919,Cause of Death: Gunfire,Gunfire,03.08.19,1919,Iredell County Sheriff's Office,NC
Chief Game Protector Joseph H. Kalbfus,Pennsylvania Game Commission, PA,EOW: Sunday, August 10, 1919,Cause of Death: Struck by train,Struck by train,10.08.19,1919,Pennsylvania Game Commission,PA
"Field Superintendent Elias W. ""Woody"" Kelly",Pennsylvania Game Commission, PA,EOW: Sunday, August 10, 1919,Cause of Death: Struck by train,Struck by train,10.08.19,1919,Pennsylvania Game Commission,PA
Prohibition Officer Will Farley,West Virginia Department of Prohibition, WV,EOW: Monday, August 11, 1919,Cause of Death: Gunfire,Gunfire,11.08.19,1919,West Virginia Department of Prohibition,WV
Police Officer Louis H. Niederschulte,St. Louis Metropolitan Police Department, MO,EOW: Tuesday, August 12, 1919,Cause of Death: Gunfire,Gunfire,12.08.19,1919,St. Louis Metropolitan Police Department,MO
Special Deputy William H. Engel,Vanderburgh County Sheriff's Department, IN,EOW: Wednesday, August 13, 1919,Cause of Death: Gunfire,Gunfire,13.08.19,1919,Vanderburgh County Sheriff's Department,IN
Patrolman Joseph John Daly,Aberdeen Police Department, SD,EOW: Saturday, August 16, 1919,Cause of Death: Automobile accident,Automobile accident,16.08.19,1919,Aberdeen Police Department,SD
Police Officer Albert J. Kasbaum,North Tonawanda Police Department, NY,EOW: Monday, August 18, 1919,Cause of Death: Gunfire,Gunfire,18.08.19,1919,North Tonawanda Police Department,NY
Deputy Sheriff James Ward,Tulsa County Sheriff's Office, OK,EOW: Wednesday, August 20, 1919,Cause of Death: Gunfire,Gunfire,20.08.19,1919,Tulsa County Sheriff's Office,OK
Policeman C. H. Wyatt,Los Angeles Police Department, CA,EOW: Wednesday, August 27, 1919,Cause of Death: Motorcycle accident,Motorcycle accident,27.08.19,1919,Los Angeles Police Department,CA
Detective George C. Klein,Denver Police Department, CO,EOW: Friday, August 29, 1919,Cause of Death: Gunfire,Gunfire,29.08.19,1919,Denver Police Department,CO
Sheriff Jay Lemeul Forehand,Liberty County Sheriff's Department, FL,EOW: Friday, August 29, 1919,Cause of Death: Gunfire,Gunfire,29.08.19,1919,Liberty County Sheriff's Department,FL
Night Watchman Bernard McCluskey,Madera Police Department, CA,EOW: Monday, September 1, 1919,Cause of Death: Gunfire,Gunfire,01.09.19,1919,Madera Police Department,CA
County Policeman Richard Jacob Morgan,Richmond County Police Department, GA,EOW: Monday, September 1, 1919,Cause of Death: Gunfire,Gunfire,01.09.19,1919,Richmond County Police Department,GA
Police Officer Corrento G. J. Gargadennec,Oakland Police Department, CA,EOW: Saturday, September 6, 1919,Cause of Death: Gunfire,Gunfire,06.09.19,1919,Oakland Police Department,CA
Guard Charles A. Krueger,Illinois Department of Corrections, IL,EOW: Sunday, September 7, 1919,Cause of Death: Gunfire,Gunfire,07.09.19,1919,Illinois Department of Corrections,IL
Patrolman Louis Henry Hufnagel,Crafton Borough Police Department, PA,EOW: Monday, September 8, 1919,Cause of Death: Gunfire,Gunfire,08.09.19,1919,Crafton Borough Police Department,PA
Sergeant Wade Hull,Indianapolis Police Department, IN,EOW: Wednesday, September 10, 1919,Cause of Death: Gunfire,Gunfire,10.09.19,1919,Indianapolis Police Department,IN
Policeman William E. Raymond,Charleston Police Department, SC,EOW: Wednesday, September 10, 1919,Cause of Death: Gunfire,Gunfire,10.09.19,1919,Charleston Police Department,SC
Guard John O. Lynch,Mississippi Department of Corrections, MS,EOW: Thursday, September 11, 1919,Cause of Death: Gunfire,Gunfire,11.09.19,1919,Mississippi Department of Corrections,MS
Deputy Sheriff William Thomas Beasley,Tulsa County Sheriff's Office, OK,EOW: Thursday, September 11, 1919,Cause of Death: Gunfire,Gunfire,11.09.19,1919,Tulsa County Sheriff's Office,OK
Patrolman Ignatius Theodore Brown,Munhall Borough Police Department, PA,EOW: Friday, September 12, 1919,Cause of Death: Struck by vehicle,Struck by vehicle,12.09.19,1919,Munhall Borough Police Department,PA
Patrolman Jeff Evans,Pueblo Police Department, CO,EOW: Saturday, September 13, 1919,Cause of Death: Gunfire,Gunfire,13.09.19,1919,Pueblo Police Department,CO
Deputy Sheriff Henry L. Harper,Harmon County Sheriff's Office, OK,EOW: Sunday, September 14, 1919,Cause of Death: Gunfire,Gunfire,14.09.19,1919,Harmon County Sheriff's Office,OK
Game Warden Harry Raymond,Texas Game, Fish, and Oyster Commission, TX,EOW: Sunday, September 14, 1919,Cause of Death: Drowned,Drowned,14.09.19,1919,Texas Game, Fish, and Oyster Commission,TX
Captain Joe Williams,Texas Game, Fish, and Oyster Commission, TX,EOW: Sunday, September 14, 1919,Cause of Death: Drowned,Drowned,14.09.19,1919,Texas Game, Fish, and Oyster Commission,TX
Police Officer L. B. Prater,Corpus Christi Police Department, TX,EOW: Sunday, September 14, 1919,Cause of Death: Weather/Natural disaster,Weather/Natural disaster,14.09.19,1919,Corpus Christi Police Department,TX
Agent John Buxton,Wyoming Department of Game and Fish, WY,EOW: Sunday, September 14, 1919,Cause of Death: Gunfire,Gunfire,14.09.19,1919,Wyoming Department of Game and Fish,WY
Patrolman Daniel J. Carton,Chicago Police Department, IL,EOW: Thursday, September 18, 1919,Cause of Death: Gunfire,Gunfire,18.09.19,1919,Chicago Police Department,IL
Constable George E. Peeso,Sterling Police Department, MA,EOW: Friday, September 19, 1919,Cause of Death: Gunfire,Gunfire,19.09.19,1919,Sterling Police Department,MA
Patrolman Christopher J. Tierney,New York City Police Department, NY,EOW: Saturday, September 20, 1919,Cause of Death: Animal related,Animal related,20.09.19,1919,New York City Police Department,NY
Policeman Joseph Romero,Los Angeles Police Department, CA,EOW: Monday, September 22, 1919,Cause of Death: Automobile accident,Automobile accident,22.09.19,1919,Los Angeles Police Department,CA
Patrolman George Zapf,Toledo Police Department, OH,EOW: Tuesday, September 23, 1919,Cause of Death: Struck by streetcar,Struck by streetcar,23.09.19,1919,Toledo Police Department,OH
Police Officer Edwin Wilson,Seattle Police Department, WA,EOW: Wednesday, September 24, 1919,Cause of Death: Motorcycle accident,Motorcycle accident,24.09.19,1919,Seattle Police Department,WA
Officer Charles F. Turknett,Jacksonville Police Department, FL,EOW: Friday, September 26, 1919,Cause of Death: Gunfire,Gunfire,26.09.19,1919,Jacksonville Police Department,FL
Patrolman Frank Moranz,Cleveland Police Department, OH,EOW: Friday, September 26, 1919,Cause of Death: Gunfire,Gunfire,26.09.19,1919,Cleveland Police Department,OH
Detective Cornelius J. McCarthy,Des Moines Police Department, IA,EOW: Saturday, September 27, 1919,Cause of Death: Gunfire,Gunfire,27.09.19,1919,Des Moines Police Department,IA
Deputy Sheriff Otho H. Munger,Smith County Sheriff's Office, KS,EOW: Saturday, September 27, 1919,Cause of Death: Gunfire,Gunfire,27.09.19,1919,Smith County Sheriff's Office,KS
Deputy Sheriff Edward Henry Foley,Sherburne County Sheriff's Department, MN,EOW: Sunday, September 28, 1919,Cause of Death: Gunfire,Gunfire,28.09.19,1919,Sherburne County Sheriff's Department,MN
Police Officer John B. Barbaree,Montgomery Police Department, AL,EOW: Monday, September 29, 1919,Cause of Death: Gunfire,Gunfire,29.09.19,1919,Montgomery Police Department,AL
Detective Sergeant George C. Burns,Chicago Police Department, IL,EOW: Friday, October 3, 1919,Cause of Death: Gunfire,Gunfire,03.10.19,1919,Chicago Police Department,IL
Patrolman Samuel Banks,Youngstown Police Department, OH,EOW: Saturday, October 4, 1919,Cause of Death: Struck by streetcar,Struck by streetcar,04.10.19,1919,Youngstown Police Department,OH
Policeman Conrad E. Gibson,Philadelphia Police Department, PA,EOW: Saturday, October 4, 1919,Cause of Death: Gunfire (Accidental),Gunfire (Accidental),04.10.19,1919,Philadelphia Police Department,PA
Detective Sergeant Bernard J. Lenehan,Chicago Police Department, IL,EOW: Sunday, October 5, 1919,Cause of Death: Gunfire,Gunfire,05.10.19,1919,Chicago Police Department,IL
Policeman Charles B. Jones,Philadelphia Police Department, PA,EOW: Sunday, October 5, 1919,Cause of Death: Gunfire,Gunfire,05.10.19,1919,Philadelphia Police Department,PA
Detective Jospeh H. Kitchen,Greenville Police Department, SC,EOW: Sunday, October 5, 1919,Cause of Death: Gunfire,Gunfire,05.10.19,1919,Greenville Police Department,SC
Detective Alfred M. Blair,Greenville Police Department, SC,EOW: Sunday, October 5, 1919,Cause of Death: Gunfire,Gunfire,05.10.19,1919,Greenville Police Department,SC
Officer Luke A. Conner,Prospect Park Borough Police Department, PA,EOW: Wednesday, October 8, 1919,Cause of Death: Struck by vehicle,Struck by vehicle,08.10.19,1919,Prospect Park Borough Police Department,PA
Deputy Sheriff Frank C. Curtice,Gallatin County Sheriff's Department, MT,EOW: Friday, October 10, 1919,Cause of Death: Gunfire,Gunfire,10.10.19,1919,Gallatin County Sheriff's Department,MT
Deputy Sheriff Pomeroy Vrelland,Gallatin County Sheriff's Department, MT,EOW: Friday, October 10, 1919,Cause of Death: Gunfire,Gunfire,10.10.19,1919,Gallatin County Sheriff's Department,MT
Officer John Dickerson Newby,Birmingham Police Department, AL,EOW: Wednesday, October 15, 1919,Cause of Death: Gunfire,Gunfire,15.10.19,1919,Birmingham Police Department,AL
Deputy Sheriff William Bartlett McIntosh,James County Sheriff's Office, TN,EOW: Saturday, October 18, 1919,Cause of Death: Gunfire,Gunfire,18.10.19,1919,James County Sheriff's Office,TN
Officer George Luther Berrey,Montgomery Police Department, AL,EOW: Sunday, October 19, 1919,Cause of Death: Gunfire,Gunfire,19.10.19,1919,Montgomery Police Department,AL
Patrolman Patrick J. Shea,New Haven Police Department, CT,EOW: Sunday, October 19, 1919,Cause of Death: Struck by vehicle,Struck by vehicle,19.10.19,1919,New Haven Police Department,CT
Patrolman Frederick F. Tierney,Kansas City Police Department, MO,EOW: Monday, October 20, 1919,Cause of Death: Gunfire,Gunfire,20.10.19,1919,Kansas City Police Department,MO
Patrolman Norman R. Hayes,Buffalo Police Department, NY,EOW: Monday, October 20, 1919,Cause of Death: Animal related,Animal related,20.10.19,1919,Buffalo Police Department,NY
Officer Harvey J. Babb,Norfolk Police Department, VA,EOW: Tuesday, October 21, 1919,Cause of Death: Motorcycle accident,Motorcycle accident,21.10.19,1919,Norfolk Police Department,VA
Chief of Police Charles Stricker,Commerce Police Department, OK,EOW: Wednesday, October 22, 1919,Cause of Death: Gunfire,Gunfire,22.10.19,1919,Commerce Police Department,OK
Patrolman Charles Wallace Anderson,San Angelo Police Department, TX,EOW: Sunday, October 26, 1919,Cause of Death: Electrocuted,Electrocuted,26.10.19,1919,San Angelo Police Department,TX
Patrolman George Hofmann,Pittsburgh Police Department, PA,EOW: Thursday, October 30, 1919,Cause of Death: Gunfire,Gunfire,30.10.19,1919,Pittsburgh Police Department,PA
