dept_name,state,lat,lng
Hazel Crest Police Department,IL,41.57944699999999,-87.68838
Midland City Police Department,AL,31.3182325,-85.4946238
Bay Village Police Department,OH,41.4858779,-81.9300023
Fulton County Office of the Solicitor General,GA,33.7503538,-84.3913395
Belmont County Sheriff's Department,OH,40.0784131,-80.9609021
El Centro Police Department,CA,32.7933234,-115.5644261
Willacy County Constable's Office - Precinct 1,TX,26.5136464,-97.7727516
Lehigh County Sheriff's Office,PA,40.6036476,-75.4674963
Prestonsburg Police Department,KY,37.669178,-82.77391949999999
Montcalm County Sheriff's Department,MI,43.3018673,-85.0859194
Dodge County Motor Police,WI,43.407581,-88.7043667
Two Rivers Police Department,WI,44.1493847,-87.56740099999999
Cameron County Constable's Office - Precinct 7,TX,25.9074006,-97.49466439999999
New Castle City Police Department,DE,39.6699179,-75.56219460000001
Boyd County Police Department,KY,38.4111956,-82.5993124
Appleton Police Department,WI,44.260192,-88.41133200000002
Ada Police Department,OK,34.7726199,-96.6806178
Carlinville Police Department,IL,39.2860261,-89.88274
Garden County Sheriff's Office,NE,41.40826089999999,-102.3441922
Borger Police Department,TX,35.6722157,-101.3890765
Nelson County Sheriff's Office,KY,37.8061431,-85.451
Isanti Police Department,MN,45.49324230000001,-93.2478058
Mandan Police Department,ND,46.8279196,-100.892075
Mentor Police Department,OH,41.6980763,-81.3345234
Pike County Constable's Office,KY,37.4792672,-82.5187629
Pennsylvania State Highway Patrol,PA,41.4267943,-76.4898525
West Orange Police Department,NJ,40.7780389,-74.23982509999999
Gore Police Department,OK,35.529356,-95.117356
Tazewell County Sheriff's Office,VA,37.1153083,-81.5183878
Hereford Police Department,TX,34.815376,-102.4009726
Galveston County Constable's Office - Precinct 2,TX,29.3689458,-95.07607680000001
Petaluma Police Department,CA,38.246228,-122.645673
Albemarle Police Department,NC,35.3524755,-80.1982314
South Dakota Office of the State Sheriff,SD,44.5201869,-98.98567969999999
Gurdon Police Department,AR,33.9220122,-93.1505626
Hinsdale Police Department,IL,41.8039585,-87.9258581
Jacksonville Beach Police Department,FL,30.2858487,-81.4039267
Santa Monica Police Department,CA,34.0123944,-118.4907575
Lafayette Parish Sheriff's Office,LA,30.2231107,-92.02156289999999
Chelmsford Police Department,MA,42.6201494,-71.3676854
Ocean City Police Department,NJ,39.2785606,-74.5747336
South West City Police Department,MO,36.5135144,-94.6112993
Georgia Department of Natural Resources,GA,33.7498967,-84.3860529
Holtville Police Department,CA,32.81265440000001,-115.3791464
Bloomsburg Police Department,PA,40.9991567,-76.45075949999999
Suisun City Police Department,CA,38.2383276,-122.0371842
LaCrosse County Sheriff's Office,WI,43.8149073,-91.2503342
Naperville Police Department,IL,41.7648127,-88.177587
Roanoke County Sheriff's Office,VA,37.2940006,-80.0539289
West View Borough Police Department,PA,40.5198633,-80.0329186
Forrest County Sheriff's Office,MS,31.2541879,-89.2758529
Neshoba County Sheriff's Office,MS,32.7713167,-89.1104276
Des Plaines Police Department,IL,42.0423239,-87.8886287
Stevens County Sheriff's Department,WA,48.5431368,-117.9043065
Opp Police Department,AL,31.28328339999999,-86.2555347
Louisiana Department of Wildlife and Fisheries,LA,30.39903929999999,-91.128823
Cisco Police Department,TX,32.390334,-98.9807776
Griffin Police Department,GA,33.2451171,-84.27661119999999
Pittsylvania County Sheriff's Office,VA,36.8255259,-79.39806039999999
Wewoka Police Department,OK,35.1555996,-96.4924774
Estill County Constable's Office,KY,37.7003025,-83.9748595
Tippecanoe County Sheriff's Department,IN,40.448058,-86.8817744
New Cumberland Borough Police Department,PA,40.2336543,-76.872531
Miami Beach Police Department,FL,25.78231,-80.133226
Scioto County Sheriff's Office,OH,38.7443432,-82.99175199999999
Pottsville Police Department,PA,40.6878169,-76.1972634
Hallandale Police Department,FL,25.9804006,-80.1427777
Little River County Sheriff's Office,AR,33.6723796,-94.1331956
Wister Police Department,OK,34.9679153,-94.7244618
Ardsley Police Department,NY,41.0116069,-73.8460566
Custer City Police Department,OK,35.6634458,-98.88344740000001
Virginia Division of Motor Vehicles - Enforcement Division,VA,37.3486476,-79.5021727
Dallas County Constable's Office - Precinct 1,TX,32.7423993,-96.8226472
Ohio County Constable's Office,KY,37.4503929,-86.90676189999999
Bartow County Sheriff's Office,GA,34.1913415,-84.77753709999999
Tyler County Constable's Office - Precinct 5,TX,30.7753561,-94.41726659999999
Lake Village Police Department,AR,33.330968,-91.2852758
Nashua Police Department,NH,42.7476163,-71.4987952
Oil City Police Department,PA,41.433051,-79.707911
Kearny Police Department,NJ,40.77188779999999,-74.1378233
Holdenville Police Department,OK,35.084056,-96.4023703
Schofield Police Department,WI,44.9088566,-89.5561013
Knott County Fiscal Court,KY,37.3351415,-82.9818105
Bloomington Police Department,IN,39.1644463,-86.5316139
Cascade County Sheriff's Office,MT,47.4690869,-111.3674336
Montgomery County Police Department,MD,38.9835679,-77.09337219999999
Coral Gables Police Department,FL,25.7457766,-80.26021639999999
Cheektowaga Police Department,NY,42.9017042,-78.7535548
Lynbrook Police Department,NY,40.65754380000001,-73.6752671
Nocona Police Department,TX,33.7880966,-97.7257614
Port Chester Police Department,NY,41.006818,-73.658925
San Luis Obispo County Sheriff's Department,CA,35.5632948,-120.7025005
Coal Grove Police Department,OH,38.5044056,-82.6486505
Southern Pines Police Department,NC,35.177667,-79.39620579999999
Groveland Police Department,FL,28.561245,-81.85910919999999
Logan City Police Department,UT,41.736836,-111.8366437
Greenwich Police Department,CT,41.025625,-73.624703
Wink Police Department,TX,31.7567498,-103.156268
Gastonia Police Department,NC,35.266343,-81.1791715
Bledsoe County Sheriff's Department,TN,35.6139995,-85.1951175
Pratt Police Department,KS,37.6434851,-98.7371548
Simonton Police Department,TX,29.689587,-95.8802965
Lucas County Sheriff's Department,OH,41.6567556,-83.5365748
Abilene Police Department,TX,32.4447708,-99.7324438
Frederick County Sheriff's Department,MD,39.4071349,-77.3752244
Cambridge City Police Department,IN,39.8142039,-85.172054
Hayward Police Department,CA,37.6574972,-122.0969123
Luzerne Borough Police Department,PA,41.2818953,-75.89151489999999
DuPage County Sheriff's Office,IL,41.8686044,-88.14012029999999
Hammond Police Department,IN,41.6156471,-87.51600959999999
Elmsford Police Department,NY,41.053533,-73.820137
California Highway Patrol,CA,38.5978026,-121.4895334
Young County Constable's Office - Precinct 3,TX,33.1199502,-98.56760589999999
Whiting Police Department,IN,41.678788,-87.49013740000001
Dallas County Constable's Office - Precinct 7,TX,32.8824129,-96.8556253
Hampshire County Sheriff's Office,WV,39.3424485,-78.7557901
West Haven Police Department,CT,41.2733639,-72.96450039999999
Dearborn County Sheriff's Department,IN,39.0910303,-84.85096949999999
Fort Myers Police Department,FL,26.6395182,-81.8682608
Bellingham Police Department,WA,48.7567896,-122.4802098
Bernalillo County Sheriff's Department,NM,35.0888703,-106.6513538
Winter Park Police Department,FL,28.600632,-81.35459399999999
Cheyenne County Sheriff's Office,NE,41.1440205,-102.9775464
Chambers County Constable's Office - Precinct 5,TX,29.8521,-94.7049
Dyersville Police Department,IA,42.4846193,-91.1207517
Healdton Police Department,OK,34.2340598,-97.484951
Catahoula Parish Sheriff's Department,LA,31.7714256,-91.8215922
Columbiana County Sheriff's Office,OH,40.7719298,-80.76848369999999
Lackawanna Police Department,NY,42.826158,-78.8251575
Coffey County Sheriff's Office,KS,38.1941721,-95.7420435
Columbus County Sheriff's Office,NC,34.3368224,-78.7192015
Dover Town Police Department,NJ,40.8857737,-74.5594672
Mishawaka Police Department,IN,41.6627423,-86.1789692
Lorain County Sheriff's Department,OH,41.3458364,-82.1355305
Beckham County Sheriff's Office,OK,35.2905204,-99.63651300000001
Hadley Police Department,MA,42.3525404,-72.58320069999999
Obion County Sheriff's Department,TN,36.4467376,-89.06232659999999
Dallam County Sheriff's Department,TX,36.0611677,-102.5216648
Rice Lake Police Department,WI,45.5000096,-91.7362945
Cedar County Sheriff's Department,IA,41.761805,-91.121968
Eugene Police Department,OR,44.062722,-123.088584
Cartersville Police Department,GA,34.1773609,-84.81098759999999
Ray Police Department,ND,48.3444663,-103.1651845
Ithaca Police Department,NY,42.437198,-76.4975558
Mulhall Police Department,OK,36.1489309,-97.378098
Duncan Police Department,OK,34.5014781,-97.9554245
Norwalk Police Department,CT,41.0968284,-73.4195865
North Manchester Police Department,IN,40.998713,-85.77886
Daytona Beach Police Department,FL,29.2124065,-81.0874891
Houghton Police Department,MI,47.1220097,-88.5659662
Kirksville Police Department,MO,40.1940375,-92.582357
Burleigh County Sheriff's Department,ND,46.8081139,-100.7838153
Phillipsburg Police Department,NJ,40.699311,-75.180346
Town of Oyster Bay Police Department,NY,40.84691300000001,-73.50457949999999
Macomb Police Department,IL,40.4583513,-90.67352439999999
Fernandina Beach Police Department,FL,30.6550944,-81.45121259999999
Carthage Police Department,MO,37.1758781,-94.3133993
Los Angeles City Municipal Court,CA,34.0312157,-118.2678462
Northbridge Police Department,MA,42.1287882,-71.6459926
Baraboo Police Department,WI,43.4711754,-89.7410352
East Peoria Police Department,IL,40.6676004,-89.5826214
Santa Ana Police Department,CA,33.7509735,-117.8804248
Irving Park District Police Department,IL,41.966169,-87.72832299999999
Missoula Police Department,MT,46.87437389999999,-113.9948295
Columbia Falls Police Department,MT,48.3732806,-114.1829823
Tarrant County Constable's Office - Precinct 5,TX,32.757149,-97.3353145
Silverton Police Department,OR,45.0038028,-122.7822497
Utah Highway Patrol,UT,40.6711241,-111.9566541
Forest City Police Department,NC,35.3322598,-81.8686652
Lake Geneva Police Department,WI,42.5925829,-88.43270419999999
Polk County Police Department,GA,34.0143164,-85.2188411
Iroquois County Sheriff's Department,IL,40.7717192,-87.7187946
Wellfleet Police Department,MA,41.9428676,-70.024632
Robertson County Sheriff's Department,TN,36.5079088,-86.8806085
Willacy County Constable's Office - Precinct 2,TX,26.5136464,-97.7727516
Ellis County Sheriff's Department,TX,32.38375389999999,-96.84792039999999
Asotin County Sheriff's Department,WA,46.3402816,-117.0538951
Montgomery County Constable's Office - Precinct 3,TX,30.1713949,-95.4618833
Pullman Police Department,WA,46.7282644,-117.1794049
Ridley Park Borough Police Department,PA,39.8717864,-75.3291832
Neptune Township Police Department,NJ,40.2097791,-74.03660529999999
Bernardsville Police Department,NJ,40.713823,-74.577214
Horry County Police Department,SC,33.864389,-79.05342759999999
Nampa Police Department,ID,43.5807059,-116.5638329
South Carolina Highway Patrol,SC,34.8602462,-82.3550283
Monett Police Department,MO,36.927684,-93.9055866
Bound Brook Police Department,NJ,40.5645641,-74.5295292
Greenbrier County Sheriff's Office,WV,37.8033615,-80.4453269
Needham Police Department,MA,42.2784826,-71.2366165
Hugo Police Department,OK,34.0082191,-95.5114191
Oregon State Police,OR,44.8856999,-122.987476
Texas Department of Public Safety - Texas Highway Patrol,TX,33.1886419,-102.8244408
Rensselaer Police Department,NY,42.6388657,-73.74721869999999
Lea County Sheriff's Department,NM,32.9261354,-103.3423632
Marblehead Police Department,MA,42.49662439999999,-70.8595796
Lakeland Police Department,FL,28.046421,-81.9536251
Tecumseh Police Department,OK,35.2576904,-96.9368896
Harlan County Constable's Office,KY,36.8466549,-83.3212258
Haddonfield Police Department,NJ,39.8983474,-75.0304637
Plumas County Sheriff's Office,CA,39.9338996,-120.9122148
Richland Parish Sheriff's Office,LA,32.4768387,-91.7591892
Cook County Sheriff's Office - Department of Corrections,IL,41.8829017,-87.6298755
Elwood Police Department,IN,40.2747339,-85.8405004
Manitowoc Police Department,WI,44.0901902,-87.66003959999999
Stratford Police Department,CT,41.2017508,-73.128783
Addison County Sheriff's Department,VT,44.0114724,-73.1636068
Dolton Police Department,IL,41.639653,-87.610394
Dakota County Sheriff's Office,MN,44.7410846,-92.8861834
Lamb County Sheriff's Department,TX,33.9174049,-102.3204564
De Smet Police Department,SD,44.3860307,-97.5473932
Wareham Police Department,MA,41.7702837,-70.7342333
Rogers County Sheriff's Office,OK,36.3105085,-95.61499479999999
Seven Hills Police Department,OH,41.3665347,-81.6801589
Town of Clintwood,VA,37.15010669999999,-82.4559845
Flemingsburg Police Department,KY,38.4217096,-83.73446109999999
Walla Walla Police Department,WA,46.0731502,-118.3435344
Massena Police Department,NY,44.931143,-74.89334099999999
Margate City Police Department,NJ,39.3246944,-74.514697
Patrick County Sheriff's Office,VA,36.6368199,-80.2619874
Fort Calhoun Police Department,NE,41.4556908,-96.0263408
Alhambra Police Department,CA,34.0919707,-118.1266652
Swisher County Sheriff's Department,TX,34.5367404,-101.7641195
Longton Police Department,KS,37.3741782,-96.0806295
Plains Township Police Department,PA,41.2658851,-75.82661259999999
Forrest County Constable's Office,MS,31.3266195,-89.29195849999999
Ossining Village Police Department,NY,41.15857949999999,-73.8642351
Sedro-Woolley Police Department,WA,48.5088961,-122.2380307
Pickett County Sheriff's Department,TN,36.5697614,-85.12997879999999
McPherson Police Department,KS,38.3729805,-97.6841534
North Wilkesboro Police Department,NC,36.1598651,-81.1448565
Boone County Sheriff's Department,MO,39.0048301,-92.3073175
Suffern Police Department,NY,41.114105,-74.150092
New Jersey Department of Motor Vehicles - Highway Patrol,NJ,39.6490521,-74.2966272
Lombard Police Department,IL,41.8670066,-88.0121727
Falmouth Police Department,MA,41.55432,-70.603369
Willow City Police Department,ND,48.6041809,-100.2939608
Boone Police Department,NC,36.2010182,-81.66251439999999
Selmer Police Department,TN,35.1706142,-88.5916491
Laona Police Department,WI,45.5591513,-88.6736906
Sand Springs Police Department,OK,36.139332,-96.108514
Indiana State Police,IN,40.5035371,-86.86766659999999
Costilla County Sheriff's Office,CO,37.1979274,-105.4254496
Gilchrist County Sheriff's Department,FL,29.6025259,-82.8187853
Washington State Department of Corrections,WA,47.828819,-122.278187
Ansted Police Department,WV,38.13631230000001,-81.0990768
Alamance County Sheriff's Office,NC,36.0685475,-79.4026968
St. Clair County Sheriff's Department,MI,42.942387,-82.4794216
Kemper County Sheriff's Department,MS,32.7717934,-88.6853903
Jefferson City Police Department,MO,38.5735181,-92.1709427
Coryell County Sheriff's Department,TX,31.4338171,-97.7508364
St. Cloud Police Department,MN,45.5591812,-94.16656660000001
Mille Lacs County Sheriff's Department,MN,45.7538385,-93.6429709
